id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,location,last_review_year
19531460,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,13620154,Brandon,,78704,30.24346,-97.78239,Entire home/apt,250,2,2,2017-10-22,0.03,1,0,0,,"(-97.78239, 30.24346)",2017.0
19540952,Townhouse in Austin · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,96292496,Greg,,78753,30.35118,-97.68715,Private room,48,1,44,2023-03-10,0.59,1,0,1,,"(-97.68715, 30.35118)",2023.0
19546107,Home in Austin · ★4.85 · 2 bedrooms · 3 beds · 1 bath,17406638,Paul & Erin,,78704,30.2329,-97.7584,Entire home/apt,119,2,157,2023-09-04,2.11,5,99,39,,"(-97.7584, 30.2329)",2023.0
19547270,Rental unit in Austin · ★4.84 · 1 bedroom · 2 beds · 1 bath,17406638,Paul & Erin,,78704,30.23089,-97.75992,Entire home/apt,75,2,425,2023-08-28,5.64,5,290,53,,"(-97.75992, 30.23089)",2023.0
19547838,Guest suite in Austin · ★4.89 · 1 bedroom · 1 bed · 1 bath,17406638,Paul & Erin,,78704,30.23172,-97.76053,Entire home/apt,74,1,427,2023-09-09,5.67,5,333,55,,"(-97.76053, 30.23172)",2023.0
19567402,Rental unit in Austin · ★4.76 · 1 bedroom · 1 bed · 1 bath,12925390,Ironclad Lodgings,,78704,30.24084,-97.73911,Entire home/apt,69,2,487,2023-08-20,6.58,4,48,78,,"(-97.73911, 30.24084)",2023.0
19572818,Home in Austin · ★4.75 · 2 bedrooms · 2 beds · 2 baths,109751507,Steven,,78748,30.17564,-97.8335,Entire home/apt,50,1,36,2020-03-15,0.48,2,0,0,,"(-97.8335, 30.17564)",2020.0
19609666,Home in Austin · ★4.96 · 3 bedrooms · 3 beds · 2 baths,137885703,Adam,,78748,30.14145,-97.82132,Entire home/apt,215,2,176,2022-12-27,2.36,1,239,7,,"(-97.82132, 30.14145)",2022.0
19638094,Townhouse in Austin · 3 bedrooms · 4 beds · 2.5 baths,737040,Brian,,78723,30.29893,-97.70306,Entire home/apt,300,7,2,2019-07-23,0.04,1,0,0,,"(-97.70306, 30.29893)",2019.0
19641834,Townhouse in Austin · ★4.84 · 1 bedroom · 1 bed · 1 private bath,138235521,Ned,,78758,30.39384,-97.69163,Private room,62,1,91,2020-03-08,1.21,1,164,0,,"(-97.69163, 30.39384)",2020.0
19643938,Rental unit in Austin · ★4.86 · 1 bedroom · 1 bed · 1 bath,10906547,Victor,,78741,30.22603,-97.74534,Entire home/apt,75,2,8,2019-06-22,0.12,1,0,0,,"(-97.74534, 30.22603)",2019.0
19662891,Guesthouse in Austin · ★4.98 · 1 bedroom · 1 bed · 1 bath,13955685,Erin,,78704,30.25054,-97.76143,Entire home/apt,79,2,405,2023-08-27,5.51,1,122,62,,"(-97.76143, 30.25054)",2023.0
19673502,Home in Austin · 1 bedroom · 2 beds · 1 shared bath,138536935,Brian,,78723,30.3039,-97.70975,Shared room,85,1,1,2017-09-12,0.01,1,0,0,,"(-97.70975, 30.3039)",2017.0
19673568,Home in Austin · 1 bedroom · 1 bed · 1 private bath,11528408,Brittany,,78705,30.29636,-97.73929,Private room,48,2,0,,,1,0,0,,"(-97.73929, 30.29636)",
19695459,Tiny home in Austin · ★4.94 · 1 bedroom · 1 bed · 1 bath,138747475,Rebecca,,78722,30.2864,-97.72147,Entire home/apt,84,2,414,2023-08-20,5.56,2,114,58,,"(-97.72147, 30.2864)",2023.0
19712479,Home in Austin · ★4.88 · 2 bedrooms · 2 beds · 1 bath,40416508,Betty,,78702,30.25279,-97.72637,Entire home/apt,137,2,157,2023-09-05,2.1,3,31,16,,"(-97.72637, 30.25279)",2023.0
19715902,Camper/RV in Austin · 1 bedroom · 2 beds · 1 shared bath,93179278,Christina,,78728,30.47255,-97.68369,Private room,45,1,0,,,1,0,0,,"(-97.68369, 30.47255)",
19721357,Guest suite in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,73764238,Carolyn,,78723,30.29196,-97.7076,Entire home/apt,125,2,82,2020-01-01,1.14,1,0,0,,"(-97.7076, 30.29196)",2020.0
19758042,Condo in Austin · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,52129252,Mona,,78759,30.37515,-97.74113,Entire home/apt,67,14,5,2023-09-01,0.07,2,186,2,,"(-97.74113, 30.37515)",2023.0
19766891,Home in Austin · ★4.88 · 4 bedrooms · 5 beds · 3 baths,139508995,Kim,,78723,30.29829978942871,-97.67826080322266,Entire home/apt,275,1,287,2023-08-22,3.83,3,109,37,,"(-97.67826080322266, 30.29829978942871)",2023.0
19789358,Home in Austin · ★4.90 · 1 bedroom · 1 bed · 1 private bath,1194156,Juliet & Alfredo,,78725,30.21546818039171,-97.63780806729056,Private room,41,1,757,2023-09-09,10.42,1,36,96,,"(-97.63780806729056, 30.21546818039171)",2023.0
19805452,Home in Austin · ★4.88 · 2 bedrooms · 1 bed · 1 shared bath,15718301,Margaret,,78722,30.28667,-97.7123,Private room,55,1,24,2019-05-27,0.33,2,0,0,,"(-97.7123, 30.28667)",2019.0
19806310,Home in Austin · ★4.67 · 2 bedrooms · 3 beds · 1 bath,15718301,Margaret,,78722,30.28642,-97.71089,Entire home/apt,130,2,6,2019-04-15,0.08,2,0,0,,"(-97.71089, 30.28642)",2019.0
19808908,Townhouse in Austin · ★4.86 · 3 bedrooms · 3 beds · 2.5 baths,478009344,Austin BNB Management,,78748,30.15065,-97.83564,Entire home/apt,85,1,75,2023-07-04,1.09,17,0,37,,"(-97.83564, 30.15065)",2023.0
19811107,Guest suite in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,109686223,Aviva And Mark,,78751,30.30168,-97.7312,Entire home/apt,153,2,88,2023-05-08,1.22,1,154,9,,"(-97.7312, 30.30168)",2023.0
19812421,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,1199817,Ryan,,78704,30.23011,-97.77128,Private room,55,1,24,2018-10-22,0.36,1,0,0,,"(-97.77128, 30.23011)",2018.0
19812784,Home in Austin · ★4.94 · 2 bedrooms · 2 beds · 1 bath,2141281,Melanie,,78704,30.24796,-97.75151,Entire home/apt,395,31,34,2023-08-12,0.47,4,124,7,,"(-97.75151, 30.24796)",2023.0
19830957,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,140130572,Stephen,,78758,30.39938126296884,-97.72270947572122,Entire home/apt,99,1,1,2023-02-12,0.14,1,0,1,,"(-97.72270947572122, 30.39938126296884)",2023.0
19840017,Townhouse in Austin · ★4.83 · 6 bedrooms · 8 beds · 5 baths,138398089,GuestSpaces,,78703,30.27832,-97.77072,Entire home/apt,431,2,69,2023-05-07,1.0,31,345,7,,"(-97.77072, 30.27832)",2023.0
19840061,Home in Austin · ★4.33 · 5 bedrooms · 9 beds · 4 baths,138398089,GuestSpaces,,78704,30.2608,-97.77383,Entire home/apt,466,2,33,2023-06-04,0.48,31,209,2,,"(-97.77383, 30.2608)",2023.0
19840835,Guest suite in Austin · Studio · 1 bed · 1 private bath,3440175,James,,78702,30.25438,-97.70306,Private room,5,1,1,2017-07-16,0.01,8,0,0,,"(-97.70306, 30.25438)",2017.0
19843334,Home in Austin · ★5.0 · 4 bedrooms · 5 beds · 4 baths,15864252,Walker Luxury Vacation,,78730,30.34046,-97.81704,Entire home/apt,1263,2,6,2022-08-28,0.08,21,85,0,,"(-97.81704, 30.34046)",2022.0
19861351,Home in Austin · ★4.61 · 5 bedrooms · 7 beds · 4 baths,138398089,GuestSpaces,,78704,30.25093,-97.78305,Entire home/apt,375,2,54,2023-05-29,0.74,31,260,9,,"(-97.78305, 30.25093)",2023.0
19862947,Tiny home in Austin · ★4.90 · 1 bedroom · 1 bed · 0 baths,15621214,Katie At Community First Village,,78724,30.28089,-97.62264,Entire home/apt,75,1,84,2020-03-18,1.14,15,249,0,,"(-97.62264, 30.28089)",2020.0
19863514,Home in Austin · ★4.81 · 3 bedrooms · 7 beds · 2 baths,4147674,Jessica,,78702,30.25655,-97.72509,Entire home/apt,215,2,242,2023-09-03,3.32,7,238,31,,"(-97.72509, 30.25655)",2023.0
19875868,Condo in Austin · ★4.82 · 1 bedroom · 1 bed · 1 bath,140665257,Priya,,78701,30.28064,-97.74458,Entire home/apt,115,1,409,2023-08-27,5.56,4,86,65,,"(-97.74458, 30.28064)",2023.0
19876395,Condo in Austin · 1 bedroom · 2 beds · 1 bath,48344008,Subhan,,78705,30.29052,-97.7434,Entire home/apt,67,2,1,2017-07-23,0.01,1,0,0,,"(-97.7434, 30.29052)",2017.0
19892163,Rental unit in Austin · ★4.56 · 2 bedrooms · 1 bed · 1 bath,11979273,Cory,,78704,30.25551,-97.7617,Entire home/apt,150,3,27,2022-10-17,0.38,1,16,2,,"(-97.7617, 30.25551)",2022.0
19892325,Home in Austin · ★4.95 · 2 bedrooms · 4 beds · 2 baths,140824248,Rey,,78702,30.25814,-97.7368,Entire home/apt,159,1,369,2023-09-06,5.12,1,149,28,,"(-97.7368, 30.25814)",2023.0
19908226,Rental unit in Austin · ★4.88 · 1 bedroom · 1 bed · 1 bath,20522731,Norense,,78745,30.21177,-97.81605,Entire home/apt,100,30,16,2019-11-03,0.21,6,180,0,,"(-97.81605, 30.21177)",2019.0
19933906,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,110313050,Meg,,78722,30.28996,-97.71185,Entire home/apt,125,1,11,2023-09-04,0.15,1,35,8,,"(-97.71185, 30.28996)",2023.0
19948877,Home in Austin · ★4.47 · 1 bedroom · 1 bed · 1 shared bath,96577325,Caleb,,78729,30.45911,-97.78602,Private room,34,1,270,2023-09-01,3.62,4,147,29,,"(-97.78602, 30.45911)",2023.0
19949360,Home in Austin · ★5.0 · 2 bedrooms · 1 bed · 1 shared bath,2701894,Romy,,78704,30.23915,-97.75257,Private room,70,3,13,2020-07-03,0.18,2,329,0,,"(-97.75257, 30.23915)",2020.0
19950968,Home in Austin · 3 bedrooms · 3 beds · 2.5 baths,9331076,Leland,,78704,30.22994,-97.77372,Entire home/apt,150,2,1,2017-07-30,0.01,3,0,0,,"(-97.77372, 30.22994)",2017.0
19952574,Home in Austin · ★5.0 · 4 bedrooms · 1 bed · 1 private bath,22248385,Gonzalo,,78753,30.39022,-97.65887,Private room,32,2,16,2019-03-16,0.21,2,0,0,,"(-97.65887, 30.39022)",2019.0
19953348,Home in Austin · 1 bedroom · 1 bed · 1 private bath,72205063,David,,78753,30.39029,-97.65782,Private room,40,1,0,,,1,0,0,,"(-97.65782, 30.39029)",
19966750,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,107365349,Peter,,78753,30.34342,-97.69199,Private room,80,1,7,2022-10-24,0.09,1,363,2,,"(-97.69199, 30.34342)",2022.0
19983675,Home in Austin · ★4.66 · 2 bedrooms · 3 beds · 1.5 baths,579290,Jay,,78704,30.24422,-97.77293,Entire home/apt,185,30,32,2023-02-05,0.45,19,331,1,,"(-97.77293, 30.24422)",2023.0
19994783,Guesthouse in Austin · ★4.97 · 1 bedroom · 1 bed · 1 bath,139756350,Doug,,78703,30.27951,-97.77148,Entire home/apt,106,2,234,2023-09-05,3.24,2,328,54,,"(-97.77148, 30.27951)",2023.0
20002168,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,8167447,Martin,,78751,30.31655,-97.71654,Shared room,27,30,5,2023-05-13,0.08,89,252,2,,"(-97.71654, 30.31655)",2023.0
20010784,Townhouse in Austin · ★5.0 · 2 bedrooms · 4 beds · 2 baths,22248385,Gonzalo,,78753,30.38858,-97.6593,Entire home/apt,120,2,8,2018-05-28,0.11,2,0,0,,"(-97.6593, 30.38858)",2018.0
20017883,Home in Austin · ★4.95 · 2 bedrooms · 2 beds · 2.5 baths,579365,Aziz,,78721,30.28033,-97.67638,Entire home/apt,136,2,85,2019-04-01,1.14,1,0,0,,"(-97.67638, 30.28033)",2019.0
20027618,Rental unit in Austin · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,8167447,Martin,,78756,30.32002,-97.73123,Shared room,26,30,10,2021-02-07,0.14,89,266,0,,"(-97.73123, 30.32002)",2021.0
20027827,Home in Austin · ★4.96 · 5 bedrooms · 10 beds · 3 baths,30225950,Eastside Villas,,78702,30.27317,-97.72971,Entire home/apt,1014,3,163,2023-08-20,2.24,27,332,15,,"(-97.72971, 30.27317)",2023.0
20030072,Home in Austin · ★4.98 · 2 bedrooms · 3 beds · 1 bath,2109636,William,,78704,30.25739,-97.75347,Entire home/apt,156,3,371,2023-09-05,5.01,2,40,69,,"(-97.75347, 30.25739)",2023.0
20033689,Home in Austin · ★4.79 · 2 bedrooms · 3 beds · 2 baths,17040271,Mohsen,,78704,30.24331,-97.77532,Entire home/apt,123,2,165,2023-08-11,2.33,3,144,31,,"(-97.77532, 30.24331)",2023.0
20036438,Guest suite in Austin · ★4.75 · 1 bedroom · 1 bed · 1 bath,3425666,Nate,,78758,30.35495,-97.70906,Entire home/apt,48,1,369,2023-05-28,4.99,6,0,37,,"(-97.70906, 30.35495)",2023.0
20036674,Home in Austin · ★4.78 · 2 bedrooms · 1 bed · 1 shared bath,3425666,Nate,,78758,30.35647,-97.70741,Private room,41,30,296,2022-12-16,4.01,6,0,12,,"(-97.70741, 30.35647)",2022.0
20069591,Rental unit in Austin · ★4.98 · Studio · 1 bed · 1 bath,476257451,Olivia,,78749,30.21536,-97.85189,Entire home/apt,92,1,631,2023-09-02,8.53,2,50,84,,"(-97.85189, 30.21536)",2023.0
20075196,Townhouse in Austin · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,2000906,Babs,,78736,30.24504,-97.88877,Private room,37,30,7,2022-05-25,0.11,1,75,0,,"(-97.88877, 30.24504)",2022.0
20095230,Rental unit in Austin · ★4.71 · Studio · 2 beds · 1 bath,36075426,Colleen,,78721,30.25451,-97.6857,Entire home/apt,73,1,194,2023-08-25,2.65,28,77,22,,"(-97.6857, 30.25451)",2023.0
20122299,Guesthouse in Austin · ★4.96 · 1 bedroom · 1 bed · 1 bath,4784363,Sarah And David,,78751,30.30951,-97.71993,Entire home/apt,103,2,383,2023-08-24,5.58,1,57,40,,"(-97.71993, 30.30951)",2023.0
20147722,Home in Austin · ★4.40 · 3 bedrooms · 3 beds · 2 baths,128277102,Tirso,,78759,30.41146,-97.73298,Entire home/apt,186,60,6,2021-03-20,0.09,1,252,0,,"(-97.73298, 30.41146)",2021.0
20148978,Condo in Austin · ★5.0 · 3 bedrooms · 4 beds · 3 baths,33576967,Adam,,78746,30.25854,-97.78515,Entire home/apt,499,2,8,2018-10-21,0.12,1,0,0,,"(-97.78515, 30.25854)",2018.0
20150256,Rental unit in Austin · ★4.96 · 1 bedroom · 1 bed · 1 bath,47988846,Hanna & Lorraine,,78704,30.25027,-97.74436,Entire home/apt,128,4,159,2023-09-05,2.16,1,79,25,,"(-97.74436, 30.25027)",2023.0
20150958,Home in Austin · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,49009585,Roopa,,78717,30.48315,-97.78904,Private room,41,29,124,2023-06-25,1.67,4,36,17,,"(-97.78904, 30.48315)",2023.0
20153781,Condo in Austin · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths,147067971,Candace,,78747,30.13847,-97.79537,Entire home/apt,450,2,16,2018-04-30,0.22,1,0,0,,"(-97.79537, 30.13847)",2018.0
20171877,Home in Austin · ★4.58 · 5 bedrooms · 15 beds · 3.5 baths,24516340,Alex,,78741,30.24514,-97.73239,Entire home/apt,713,3,157,2023-08-20,2.13,20,167,23,,"(-97.73239, 30.24514)",2023.0
20172684,Home in Austin · ★4.87 · 3 bedrooms · 3 beds · 2 baths,6336386,Stephanie,,78702,30.26861,-97.71799,Entire home/apt,400,4,32,2023-03-15,0.44,1,52,3,,"(-97.71799, 30.26861)",2023.0
20191081,Rental unit in Austin · ★4.94 · 2 bedrooms · 1 bed · 1 bath,49190940,Anthony,,78746,30.25718,-97.79127,Entire home/apt,95,1,18,2018-01-14,0.24,1,0,0,,"(-97.79127, 30.25718)",2018.0
20191407,Home in Austin · 1 bedroom · 1 bed · 1 shared bath,64119759,Annie,,78702,30.27192,-97.72541,Private room,44,1,1,2017-08-04,0.01,1,0,0,,"(-97.72541, 30.27192)",2017.0
20194856,Camper/RV in Austin · ★4.96 · 1 bedroom · 2 beds · 1 bath,4174570,Tim,,78702,30.27232,-97.72456,Entire home/apt,100,2,449,2023-09-03,6.33,1,157,38,,"(-97.72456, 30.27232)",2023.0
20196659,Rental unit in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,15781309,Mary,,78751,30.30696,-97.72948,Entire home/apt,79,2,6,2017-12-13,0.08,1,0,0,,"(-97.72948, 30.30696)",2017.0
20220399,Home in Austin · ★4.65 · 3 bedrooms · 3 beds · 2.5 baths,109638288,Vacasa Texas,,78704,30.24689,-97.75702,Entire home/apt,303,2,81,2023-07-15,1.15,43,352,17,,"(-97.75702, 30.24689)",2023.0
20242699,Townhouse in Austin · 1 bedroom · 2 beds · 1 bath,129331351,Thomas,,78744,30.19737,-97.72837,Entire home/apt,100,4,1,2021-10-25,0.04,4,128,0,,"(-97.72837, 30.19737)",2021.0
20264669,Townhouse in Austin · ★4.60 · 2 bedrooms · 2 beds · 2.5 baths,142077465,Kari,,78749,30.23273,-97.84936,Entire home/apt,113,2,222,2023-08-27,3.07,2,77,31,,"(-97.84936, 30.23273)",2023.0
20265582,Home in Austin · ★4.81 · 5 bedrooms · 5 beds · 2 baths,121585763,Stacy,,78734,30.42008,-97.92629,Entire home/apt,235,3,242,2023-09-03,3.37,3,315,31,,"(-97.92629, 30.42008)",2023.0
20267177,Rental unit in Austin · ★4.59 · 2 bedrooms · 3 beds · 2 baths,50214619,Ames - Austin Vacay,,78704,30.23864,-97.78354,Entire home/apt,112,1,319,2023-09-02,4.31,25,340,43,,"(-97.78354, 30.23864)",2023.0
20267588,Rental unit in Austin · ★4.37 · 1 bedroom · 2 beds · 1 bath,50214619,Ames - Austin Vacay,,78704,30.23980114871524,-97.78389974400086,Entire home/apt,103,1,329,2023-08-26,4.45,25,344,49,,"(-97.78389974400086, 30.23980114871524)",2023.0
20269925,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2 baths,8556582,Michelle & Mike,,78736,30.24023,-97.91074,Entire home/apt,1200,7,10,2018-08-10,0.14,3,82,0,,"(-97.91074, 30.24023)",2018.0
20281822,Condo in Austin · ★4.95 · 2 bedrooms · 2 beds · 2 baths,9510498,Jessica,,78702,30.27901,-97.71948,Entire home/apt,186,3,103,2023-09-03,1.4,2,126,15,,"(-97.71948, 30.27901)",2023.0
20295292,Guest suite in Austin · ★4.86 · 1 bedroom · 1 bed · 1 private bath,18421413,Skyler,,78752,30.34201,-97.71183,Private room,51,1,226,2023-08-21,3.09,1,46,35,,"(-97.71183, 30.34201)",2023.0
20303018,Condo in Austin · ★4.91 · 1 bedroom · 1 bed · 1 bath,121123550,Rachael,,78741,30.236,-97.72887,Entire home/apt,62,31,33,2023-05-31,0.48,3,191,5,,"(-97.72887, 30.236)",2023.0
20306290,Rental unit in Austin · ★4.92 · 1 bedroom · 1 bed · 1 bath,34535885,Jenny,,78703,30.28952,-97.76949,Entire home/apt,95,2,137,2023-08-12,1.9,1,143,25,,"(-97.76949, 30.28952)",2023.0
20309723,Home in Austin · 3 bedrooms · 3 beds · 2 baths,144878978,Stacie,,78717,30.49117,-97.80021,Private room,45,180,1,2017-08-13,0.01,1,0,0,,"(-97.80021, 30.49117)",2017.0
20319737,Home in Austin · ★4.66 · 3 bedrooms · 3 beds · 2.5 baths,109638288,Vacasa Texas,,78704,30.24577,-97.75847,Entire home/apt,317,1,50,2023-08-20,0.72,43,349,12,,"(-97.75847, 30.24577)",2023.0
20330016,Loft in Austin · 1 bedroom · 1 bed · 1 bath,29125038,Mike,,78703,30.26811,-97.75167,Entire home/apt,218,2,1,2017-10-08,0.01,1,0,0,,"(-97.75167, 30.26811)",2017.0
20330686,Townhouse in Austin · ★4.86 · 1 bedroom · 1 bed · 1 bath,84814083,Benjamin,,78729,30.45247,-97.77546,Entire home/apt,38,2,21,2018-12-30,0.28,1,0,0,,"(-97.77546, 30.45247)",2018.0
20351755,Home in Austin · ★4.93 · 3 bedrooms · 5 beds · 1.5 baths,77585252,Lars,,78745,30.19186,-97.79366,Entire home/apt,185,3,148,2023-09-08,2.78,3,135,32,,"(-97.79366, 30.19186)",2023.0
20353321,Loft in Austin · ★4.79 · 1 bedroom · 2 beds · 1 bath,9130678,Trent,,78702,30.26407,-97.73208,Entire home/apt,190,1,132,2023-01-16,1.8,1,329,6,,"(-97.73208, 30.26407)",2023.0
20363722,Camper/RV in Austin · ★4.91 · 1 bedroom · 1 bed · 1 bath,121585763,Stacy,,78734,30.41995,-97.92563,Entire home/apt,75,2,202,2023-09-04,2.76,3,168,16,,"(-97.92563, 30.41995)",2023.0
20390354,Home in Austin · ★4.43 · 5 bedrooms · 10 beds · 4 baths,109638288,Vacasa Texas,,78748,30.17278,-97.8355,Entire home/apt,621,1,7,2022-12-28,0.19,43,364,1,,"(-97.8355, 30.17278)",2022.0
20394484,Home in Austin · ★4.67 · 3 bedrooms · 8 beds · 2.5 baths,341880,Diana,,78734,30.3811,-97.95587,Entire home/apt,180,3,118,2023-08-13,1.62,1,168,11,,"(-97.95587, 30.3811)",2023.0
20396222,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2 baths,6155848,Curtis,,78741,30.237,-97.73144,Entire home/apt,249,2,8,2019-10-13,0.12,1,0,0,,"(-97.73144, 30.237)",2019.0
20401401,Cabin in Austin · ★4.83 · 1 bedroom · 2 beds · 1 bath,109638288,Vacasa Texas,,78748,30.172337754045788,-97.83257045368396,Entire home/apt,184,1,6,2023-06-04,0.67,43,364,6,,"(-97.83257045368396, 30.172337754045788)",2023.0
20406990,Home in Austin · ★4.91 · 2 bedrooms · 2 beds · 1 bath,579290,Jay,,78704,30.24422,-97.77293,Entire home/apt,152,30,34,2023-08-14,0.49,19,327,3,,"(-97.77293, 30.24422)",2023.0
20422059,Rental unit in Austin · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,8167447,Martin,,78751,30.31857,-97.72927,Shared room,27,30,12,2023-06-13,0.17,89,332,1,,"(-97.72927, 30.31857)",2023.0
20422907,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,142419591,Don,,78749,30.21722,-97.88686,Private room,80,1,131,2023-07-05,1.82,2,307,34,,"(-97.88686, 30.21722)",2023.0
20424715,Home in Austin · ★4.83 · 3 bedrooms · 3 beds · 2.5 baths,26468397,Grace,,78702,30.26595,-97.70289,Entire home/apt,100,2,42,2021-09-06,0.57,1,0,0,,"(-97.70289, 30.26595)",2021.0
20424830,Guesthouse in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,9534424,Kelly,,78704,30.25079,-97.76009,Entire home/apt,103,2,89,2023-07-03,1.22,1,18,17,,"(-97.76009, 30.25079)",2023.0
20425149,Rental unit in Austin · ★4.73 · Studio · 2 beds · 1 bath,36075426,Colleen,,78721,30.25683,-97.68669,Entire home/apt,81,1,295,2023-07-09,4.03,28,73,24,,"(-97.68669, 30.25683)",2023.0
20436989,Home in Austin · ★4.94 · 2 bedrooms · 2 beds · 2 baths,40794683,Suzanne,,78729,30.44838,-97.76914,Entire home/apt,139,3,80,2023-03-19,1.1,1,67,5,,"(-97.76914, 30.44838)",2023.0
20439382,Rental unit in Austin · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,8167447,Martin,,78751,30.31831,-97.73059,Shared room,19,30,16,2023-08-31,0.24,89,283,4,,"(-97.73059, 30.31831)",2023.0
20442917,Place to stay in Austin · 1 bedroom · 1 bed · 1 private bath,145893817,Amber,,78741,30.22242,-97.7248,Private room,35,1,2,2017-09-02,0.03,1,0,0,,"(-97.7248, 30.22242)",2017.0
20455620,Guesthouse in Austin · ★4.96 · 1 bedroom · 1 bed · 1 bath,627253,Mark,,78705,30.30245,-97.74159,Entire home/apt,59,29,46,2020-03-09,0.73,1,0,0,,"(-97.74159, 30.30245)",2020.0
20460741,Condo in Austin · ★4.86 · 1 bedroom · 2 beds · 1 bath,41287584,Margie,,78705,30.28999,-97.73285,Entire home/apt,140,28,59,2023-08-12,0.8,3,37,1,,"(-97.73285, 30.28999)",2023.0
20479089,Townhouse in Austin · ★4.95 · 2 bedrooms · 2 beds · 2.5 baths,13712930,Ky,,78723,30.29067,-97.70068,Entire home/apt,90,3,131,2023-05-08,1.79,1,0,7,,"(-97.70068, 30.29067)",2023.0
20479515,Home in Austin · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths,146199412,Robin,,78723,30.31914,-97.66984,Entire home/apt,175,2,10,2018-05-28,0.14,2,0,0,,"(-97.66984, 30.31914)",2018.0
20482650,Guest suite in Austin · ★4.97 · 1 bedroom · 1 bed · 1 bath,21427181,Ragan And Kris,,78737,30.16919,-97.96877,Entire home/apt,95,2,109,2022-11-09,1.5,1,0,8,,"(-97.96877, 30.16919)",2022.0
20523873,Guest suite in Austin · ★4.82 · Studio · 1 bed · 1 bath,42708815,Michelle,,78731,30.3319,-97.7585,Entire home/apt,75,1,131,2023-07-23,1.79,1,247,7,,"(-97.7585, 30.3319)",2023.0
20533900,Cottage in Austin · ★5.0 · 3 bedrooms · 3 beds · 3.5 baths,404260,Kelly,,78703,30.29116,-97.76924,Entire home/apt,556,3,8,2023-05-07,0.14,2,49,3,,"(-97.76924, 30.29116)",2023.0
